1.14,-1.00,-1.35
1.14,-1.00,-1.35
1.12,-1.00,-1.35
1.12,-1.00,-1.33
1.12,-1.00,-1.33
1.12,-1.00,-1.33
1.12,-1.00,-1.33
1.12,-1.00,-1.33
1.12,-1.00,-1.32
1.12,-1.00,-1.32
1.11,-1.00,-1.32
1.11,-1.00,-1.32
1.11,-1.00,-1.32
1.11,-1.00,-1.30
1.11,-1.00,-1.30
1.11,-1.00,-1.30
1.11,-1.00,-1.30
1.11,-1.00,-1.30
1.09,-1.00,-1.28
1.09,-1.00,-1.28
1.09,-1.00,-1.28
1.09,-1.00,-1.28
1.09,-1.00,-1.28
1.09,-1.00,-1.26
1.09,-1.00,-1.26
1.09,-1.00,-1.26
1.08,-1.00,-1.26
1.08,-1.00,-1.26
1.08,-1.00,-1.25
1.08,-1.00,-1.25
1.08,-1.00,-1.25
1.08,-1.00,-1.25
1.08,-1.00,-1.25
1.06,-1.00,-1.23
1.06,-1.00,-1.23
1.06,-1.00,-1.23
1.06,-1.00,-1.23
1.06,-1.00,-1.23
1.06,-1.00,-1.21
1.06,-1.00,-1.21
1.06,-1.00,-1.21
1.05,-1.00,-1.21
1.05,-1.00,-1.21
1.05,-1.00,-1.20
1.05,-1.00,-1.20
1.05,-1.00,-1.20
1.05,-1.00,-1.20
1.05,-1.00,-1.20
1.04,-1.00,-1.18
1.04,-1.00,-1.18
1.04,-1.00,-1.18
1.04,-1.00,-1.18
1.04,-1.00,-1.18
1.04,-1.00,-1.16
1.04,-1.00,-1.16
1.04,-1.00,-1.16
1.02,-1.00,-1.16
1.02,-1.00,-1.16
1.02,-1.00,-1.14
1.02,-1.00,-1.14
1.02,-1.00,-1.14
1.02,-1.00,-1.14
1.02,-1.00,-1.14
1.01,-1.00,-1.13
1.01,-1.00,-1.13
1.01,-1.00,-1.13
1.01,-1.00,-1.13
1.01,-1.00,-1.13
1.01,-1.00,-1.11
1.01,-1.00,-1.11
0.99,-1.00,-1.11
0.99,-1.00,-1.11
0.99,-1.00,-1.11
0.99,-1.00,-1.09
0.99,-1.00,-1.09
0.99,-1.00,-1.09
0.99,-1.00,-1.09
0.98,-1.00,-1.09
0.98,-1.00,-1.07
0.98,-1.00,-1.07
0.98,-1.00,-1.07
0.98,-1.00,-1.07
0.98,-1.00,-1.07
0.98,-1.00,-1.06
0.96,-1.00,-1.06
0.96,-1.00,-1.06
0.96,-1.00,-1.06
0.96,-1.00,-1.06
0.96,-1.00,-1.04
0.96,-1.00,-1.04
0.96,-1.00,-1.04
0.95,-1.00,-1.04
0.95,-1.00,-1.04
0.95,-1.00,-1.02
0.95,-1.00,-1.02
0.95,-1.00,-1.02
0.95,-1.00,-1.02
0.95,-1.00,-1.02
0.94,-1.00,-1.00
0.94,-1.00,-1.00
0.94,-1.00,-1.00
0.94,-1.00,-1.00
0.94,-1.00,-1.00
0.94,-1.00,-0.99
0.92,-1.00,-0.99
0.92,-1.00,-0.99
0.92,-1.00,-0.99
0.92,-1.00,-0.99
0.92,-1.00,-0.97
0.92,-1.00,-0.97
0.92,-1.00,-0.97
0.91,-1.00,-0.97
0.91,-1.00,-0.97
0.91,-1.00,-0.95
0.91,-1.00,-0.95
0.91,-1.00,-0.95
0.91,-1.00,-0.95
0.89,-1.00,-0.95
0.89,-1.00,-0.94
0.89,-1.00,-0.94
0.89,-1.00,-0.94
0.89,-1.00,-0.94
0.89,-1.00,-0.94
0.89,-1.00,-0.92
0.88,-1.00,-0.92
0.88,-1.00,-0.92
0.88,-1.00,-0.92
0.88,-1.00,-0.92
0.88,-1.00,-0.90
0.88,-1.00,-0.90
0.87,-1.00,-0.90
0.87,-1.00,-0.90
0.87,-1.00,-0.90
0.87,-1.00,-0.88
0.87,-1.00,-0.88
0.87,-1.00,-0.88
0.85,-1.00,-0.88
0.85,-1.00,-0.88
0.85,-1.00,-0.87
0.85,-1.00,-0.87
0.85,-1.00,-0.87
0.85,-1.00,-0.87
0.85,-1.00,-0.87
0.84,-1.00,-0.85
0.84,-1.00,-0.85
0.84,-1.00,-0.85
0.84,-1.00,-0.85
0.84,-1.00,-0.85
0.84,-1.00,-0.83
0.82,-1.00,-0.83
0.82,-1.00,-0.83
0.82,-1.00,-0.83
0.82,-1.00,-0.83
0.82,-1.00,-0.81
0.82,-1.00,-0.81
0.81,-1.00,-0.81
0.81,-1.00,-0.81
0.81,-1.00,-0.81
0.81,-1.00,-0.80
0.81,-1.00,-0.80
0.81,-1.00,-0.80
0.79,-1.00,-0.80
0.79,-1.00,-0.80
0.79,-1.00,-0.78
0.79,-1.00,-0.78
0.79,-1.00,-0.78
0.79,-1.00,-0.78
0.78,-1.00,-0.78
0.78,-1.00,-0.76
0.78,-1.00,-0.76
0.78,-1.00,-0.76
0.78,-1.00,-0.76
0.78,-1.00,-0.76
0.77,-1.00,-0.74
0.77,-1.00,-0.74
0.77,-1.00,-0.74
0.77,-1.00,-0.74
0.77,-1.00,-0.74
0.77,-1.00,-0.73
0.75,-1.00,-0.73
0.75,-1.00,-0.73
0.75,-1.00,-0.73
0.75,-1.00,-0.73
0.75,-1.00,-0.71
0.75,-1.00,-0.71
0.74,-1.00,-0.71
0.74,-1.00,-0.71
0.74,-1.00,-0.71
0.74,-1.00,-0.69
0.74,-1.00,-0.69
0.74,-1.00,-0.69
0.72,-1.00,-0.69
0.72,-1.00,-0.69
0.72,-1.00,-0.68
0.72,-1.00,-0.68
0.72,-1.00,-0.68
0.72,-1.00,-0.68
0.71,-1.00,-0.68
0.71,-1.00,-0.66
0.71,-1.00,-0.66
0.71,-1.00,-0.66
0.71,-1.00,-0.66
0.70,-1.00,-0.66
0.70,-1.00,-0.64
0.70,-1.00,-0.64
0.70,-1.00,-0.64
0.70,-1.00,-0.64
0.70,-1.00,-0.64
0.68,-1.00,-0.62
0.68,-1.00,-0.62
0.68,-1.00,-0.62
0.68,-1.00,-0.62
0.68,-1.00,-0.62
0.68,-1.00,-0.61
0.67,-1.00,-0.61
0.67,-1.00,-0.61
0.67,-1.00,-0.61
0.67,-1.00,-0.61
0.67,-1.00,-0.59
0.65,-1.00,-0.59
0.65,-1.00,-0.59
0.65,-1.00,-0.59
0.65,-1.00,-0.59
0.65,-1.00,-0.57
0.65,-1.00,-0.57
0.64,-1.00,-0.57
0.64,-1.00,-0.57
0.64,-1.00,-0.57
0.64,-1.00,-0.55
0.64,-1.00,-0.55
0.64,-1.00,-0.55
0.62,-1.00,-0.55
0.62,-1.00,-0.55
0.62,-1.00,-0.54
0.62,-1.00,-0.54
0.62,-1.00,-0.54
0.61,-1.00,-0.54
0.61,-1.00,-0.54
0.61,-1.00,-0.52
0.61,-1.00,-0.52
0.61,-1.00,-0.52
0.61,-1.00,-0.52
0.60,-1.00,-0.52
0.60,-1.00,-0.50
0.60,-1.00,-0.50
0.60,-1.00,-0.50
0.60,-1.00,-0.50
0.58,-1.00,-0.50
0.58,-1.00,-0.48
0.58,-1.00,-0.48
0.58,-1.00,-0.48
0.58,-1.00,-0.48
0.58,-1.00,-0.48
0.57,-1.00,-0.47
0.57,-1.00,-0.47
0.57,-1.00,-0.47
0.57,-1.00,-0.47
0.57,-1.00,-0.47
0.55,-1.00,-0.45
0.55,-1.00,-0.45
0.55,-1.00,-0.45
0.55,-1.00,-0.45
0.55,-1.00,-0.45
0.55,-1.00,-0.43
0.54,-1.00,-0.43
0.54,-1.00,-0.43
0.54,-1.00,-0.43
0.54,-1.00,-0.43
0.54,-1.00,-0.42
0.53,-1.00,-0.42
0.53,-1.00,-0.42
0.53,-1.00,-0.42
0.53,-1.00,-0.42
0.53,-1.00,-0.40
0.51,-1.00,-0.40
0.51,-1.00,-0.40
0.51,-1.00,-0.40
0.51,-1.00,-0.40
0.51,-1.00,-0.38
0.51,-1.00,-0.38
0.50,-1.00,-0.38
0.50,-1.00,-0.38
0.50,-1.00,-0.38
0.50,-1.00,-0.36
0.50,-1.00,-0.36
0.48,-1.00,-0.36
0.48,-1.00,-0.36
0.48,-1.00,-0.36
0.48,-1.00,-0.35
0.48,-1.00,-0.35
0.47,-1.00,-0.35
0.47,-1.00,-0.35
0.47,-1.00,-0.35
0.47,-1.00,-0.33
0.47,-1.00,-0.33
0.47,-1.00,-0.33
0.45,-1.00,-0.33
0.45,-1.00,-0.33
0.45,-1.00,-0.31
0.45,-1.00,-0.31
0.45,-1.00,-0.31
0.44,-1.00,-0.31
0.44,-1.00,-0.31
0.44,-1.00,-0.29
0.44,-1.00,-0.29
0.44,-1.00,-0.29
0.43,-1.00,-0.29
0.43,-1.00,-0.29
0.43,-1.00,-0.28
0.43,-1.00,-0.28
0.43,-1.00,-0.28
0.43,-1.00,-0.28
0.41,-1.00,-0.28
0.41,-1.00,-0.26
0.41,-1.00,-0.26
0.41,-1.00,-0.26
0.41,-1.00,-0.26
0.40,-1.00,-0.26
0.40,-1.00,-0.24
0.40,-1.00,-0.24
0.40,-1.00,-0.24
0.40,-1.00,-0.24
0.38,-1.00,-0.24
0.38,-1.00,-0.23
0.38,-1.00,-0.23
0.38,-1.00,-0.23
0.38,-1.00,-0.23
0.37,-1.00,-0.23
0.37,-1.00,-0.21
0.37,-1.00,-0.21
0.37,-1.00,-0.21
0.37,-1.00,-0.21
0.35,-1.00,-0.21
0.35,-1.00,-0.19
0.35,-1.00,-0.19
0.35,-1.00,-0.19
0.35,-1.00,-0.19
0.34,-1.00,-0.19
0.34,-1.00,-0.17
0.34,-1.00,-0.17
0.34,-1.00,-0.17
0.34,-1.00,-0.17
0.34,-1.00,-0.17
0.33,-1.00,-0.16
0.33,-1.00,-0.16
0.33,-1.00,-0.16
0.33,-1.00,-0.16
0.33,-1.00,-0.16
0.31,-1.00,-0.14
0.31,-1.00,-0.14
0.31,-1.00,-0.14
0.31,-1.00,-0.14
0.31,-1.00,-0.14
0.30,-1.00,-0.12
0.30,-1.00,-0.12
0.30,-1.00,-0.12
0.30,-1.00,-0.12
0.30,-1.00,-0.12
0.28,-1.00,-0.10
0.28,-1.00,-0.10
0.28,-1.00,-0.10
0.28,-1.00,-0.10
0.28,-1.00,-0.10
0.27,-1.00,-0.09
0.27,-1.00,-0.09
0.27,-1.00,-0.09
0.27,-1.00,-0.09
0.27,-1.00,-0.09
0.26,-1.00,-0.07
0.26,-1.00,-0.07
0.26,-1.00,-0.07
0.26,-1.00,-0.07
0.26,-1.00,-0.07
0.24,-1.00,-0.05
0.24,-1.00,-0.05
0.24,-1.00,-0.05
0.24,-1.00,-0.05
0.24,-1.00,-0.05
0.23,-1.00,-0.03
0.23,-1.00,-0.03
0.23,-1.00,-0.03
0.23,-1.00,-0.03
0.23,-1.00,-0.03
0.21,-1.00,-0.02
0.21,-1.00,-0.02
0.21,-1.00,-0.02
0.21,-1.00,-0.02
0.21,-1.00,-0.02
0.20,-1.00,-0.00
0.20,-1.00,-0.00
0.20,-1.00,0.00
0.20,-1.00,0.00
0.20,-1.00,0.00
0.20,-1.00,0.02
0.18,-1.00,0.02
0.18,-1.00,0.02
0.18,-1.00,0.02
0.18,-1.00,0.02
0.18,-1.00,0.03
0.17,-1.00,0.03
0.17,-1.00,0.03
0.17,-1.00,0.03
0.17,-1.00,0.03
0.17,-1.00,0.05
0.16,-1.00,0.05
0.16,-1.00,0.05
0.16,-1.00,0.05
0.16,-1.00,0.05
0.16,-1.00,0.07
0.14,-1.00,0.07
0.14,-1.00,0.07
0.14,-1.00,0.07
0.14,-1.00,0.07
0.14,-1.00,0.09
0.13,-1.00,0.09
0.13,-1.00,0.09
0.13,-1.00,0.09
0.13,-1.00,0.09
0.13,-1.00,0.10
0.11,-1.00,0.10
0.11,-1.00,0.10
0.11,-1.00,0.10
0.11,-1.00,0.10
0.11,-1.00,0.12
0.10,-1.00,0.12
0.10,-1.00,0.12
0.10,-1.00,0.12
0.10,-1.00,0.12
0.10,-1.00,0.14
0.09,-1.00,0.14
0.09,-1.00,0.14
0.09,-1.00,0.14
0.09,-1.00,0.14
0.09,-1.00,0.16
0.07,-1.00,0.16
0.07,-1.00,0.16
0.07,-1.00,0.16
0.07,-1.00,0.16
0.07,-1.00,0.17
0.06,-1.00,0.17
0.06,-1.00,0.17
0.06,-1.00,0.17
0.06,-1.00,0.17
0.06,-1.00,0.19
0.04,-1.00,0.19
0.04,-1.00,0.19
0.04,-1.00,0.19
0.04,-1.00,0.19
0.04,-1.00,0.21
0.03,-1.00,0.21
0.03,-1.00,0.21
0.03,-1.00,0.21
0.03,-1.00,0.21
0.03,-1.00,0.23
0.01,-1.00,0.23
0.01,-1.00,0.23
0.01,-1.00,0.23
0.01,-1.00,0.23
0.01,-1.00,0.24
0.00,-1.00,0.24
0.00,-1.00,0.24
-0.00,-1.00,0.24
-0.00,-1.00,0.24
-0.00,-1.00,0.26
-0.01,-1.00,0.26
-0.01,-1.00,0.26
-0.01,-1.00,0.26
-0.01,-1.00,0.26
-0.01,-1.00,0.28
-0.03,-1.00,0.28
-0.03,-1.00,0.28
-0.03,-1.00,0.28
-0.03,-1.00,0.28
-0.03,-1.00,0.29
-0.04,-1.00,0.29
-0.04,-1.00,0.29
-0.04,-1.00,0.29
-0.04,-1.00,0.29
-0.04,-1.00,0.31
-0.06,-1.00,0.31
-0.06,-1.00,0.31
-0.06,-1.00,0.31
-0.06,-1.00,0.31
-0.06,-1.00,0.33
-0.07,-1.00,0.33
-0.07,-1.00,0.33
-0.07,-1.00,0.33
-0.07,-1.00,0.33
-0.07,-1.00,0.35
-0.09,-1.00,0.35
-0.09,-1.00,0.35
-0.09,-1.00,0.35
-0.09,-1.00,0.35
-0.09,-1.00,0.36
-0.10,-1.00,0.36
-0.10,-1.00,0.36
-0.10,-1.00,0.36
-0.10,-1.00,0.36
-0.10,-1.00,0.38
-0.11,-1.00,0.38
-0.11,-1.00,0.38
-0.11,-1.00,0.38
-0.11,-1.00,0.38
-0.11,-1.00,0.40
-0.13,-1.00,0.40
-0.13,-1.00,0.40
-0.13,-1.00,0.40
-0.13,-1.00,0.40
-0.13,-1.00,0.42
-0.14,-1.00,0.42
-0.14,-1.00,0.42
-0.14,-1.00,0.42
-0.14,-1.00,0.42
-0.14,-1.00,0.43
-0.16,-1.00,0.43
-0.16,-1.00,0.43
-0.16,-1.00,0.43
-0.16,-1.00,0.43
-0.16,-1.00,0.45
-0.17,-1.00,0.45
-0.17,-1.00,0.45
-0.17,-1.00,0.45
-0.17,-1.00,0.45
-0.17,-1.00,0.47
-0.18,-1.00,0.47
-0.18,-1.00,0.47
-0.18,-1.00,0.47
-0.18,-1.00,0.47
-0.18,-1.00,0.48
-0.20,-1.00,0.48
-0.20,-1.00,0.48
-0.20,-1.00,0.48
-0.20,-1.00,0.48
-0.20,-1.00,0.50
-0.21,-1.00,0.50
-0.21,-1.00,0.50
-0.21,-1.00,0.50
-0.21,-1.00,0.50
-0.21,-1.00,0.52
-0.23,-1.00,0.52
-0.23,-1.00,0.52
-0.23,-1.00,0.52
-0.23,-1.00,0.52
-0.23,-1.00,0.54
-0.24,-1.00,0.54
-0.24,-1.00,0.54
-0.24,-1.00,0.54
-0.24,-1.00,0.54
-0.24,-1.00,0.55
-0.26,-1.00,0.55
-0.26,-1.00,0.55
-0.26,-1.00,0.55
-0.26,-1.00,0.55
-0.26,-1.00,0.57
-0.27,-1.00,0.57
-0.27,-1.00,0.57
-0.27,-1.00,0.57
-0.27,-1.00,0.57
-0.27,-1.00,0.59
-0.28,-1.00,0.59
-0.28,-1.00,0.59
-0.28,-1.00,0.59
-0.28,-1.00,0.59
-0.28,-1.00,0.61
-0.30,-1.00,0.61
-0.30,-1.00,0.61
-0.30,-1.00,0.61
-0.30,-1.00,0.61
-0.30,-1.00,0.62
-0.30,-1.00,0.62
-0.31,-1.00,0.62
-0.31,-1.00,0.62
-0.31,-1.00,0.62
-0.31,-1.00,0.64
-0.31,-1.00,0.64
-0.33,-1.00,0.64
-0.33,-1.00,0.64
-0.33,-1.00,0.64
-0.33,-1.00,0.66
-0.33,-1.00,0.66
-0.34,-1.00,0.66
-0.34,-1.00,0.66
-0.34,-1.00,0.66
-0.34,-1.00,0.68
-0.34,-1.00,0.68
-0.35,-1.00,0.68
-0.35,-1.00,0.68
-0.35,-1.00,0.68
-0.35,-1.00,0.69
-0.35,-1.00,0.69
-0.37,-1.00,0.69
-0.37,-1.00,0.69
-0.37,-1.00,0.69
-0.37,-1.00,0.71
-0.37,-1.00,0.71
-0.38,-1.00,0.71
-0.38,-1.00,0.71
-0.38,-1.00,0.71
-0.38,-1.00,0.73
-0.38,-1.00,0.73
-0.38,-1.00,0.73
-0.40,-1.00,0.73
-0.40,-1.00,0.73
-0.40,-1.00,0.74
-0.40,-1.00,0.74
-0.40,-1.00,0.74
-0.41,-1.00,0.74
-0.41,-1.00,0.74
-0.41,-1.00,0.76
-0.41,-1.00,0.76
-0.41,-1.00,0.76
-0.43,-1.00,0.76
-0.43,-1.00,0.76
-0.43,-1.00,0.78
-0.43,-1.00,0.78
-0.43,-1.00,0.78
-0.44,-1.00,0.78
-0.44,-1.00,0.78
-0.44,-1.00,0.80
-0.44,-1.00,0.80
-0.44,-1.00,0.80
-0.45,-1.00,0.80
-0.45,-1.00,0.80
-0.45,-1.00,0.81
-0.45,-1.00,0.81
-0.45,-1.00,0.81
-0.45,-1.00,0.81
-0.47,-1.00,0.81
-0.47,-1.00,0.83
-0.47,-1.00,0.83
-0.47,-1.00,0.83
-0.47,-1.00,0.83
-0.48,-1.00,0.83
-0.48,-1.00,0.85
-0.48,-1.00,0.85
-0.48,-1.00,0.85
-0.48,-1.00,0.85
-0.50,-1.00,0.85
-0.50,-1.00,0.87
-0.50,-1.00,0.87
-0.50,-1.00,0.87
-0.50,-1.00,0.87
-0.50,-1.00,0.87
-0.51,-1.00,0.88
-0.51,-1.00,0.88
-0.51,-1.00,0.88
-0.51,-1.00,0.88
-0.51,-1.00,0.88
-0.53,-1.00,0.90
-0.53,-1.00,0.90
-0.53,-1.00,0.90
-0.53,-1.00,0.90
-0.53,-1.00,0.90
-0.54,-1.00,0.92
-0.54,-1.00,0.92
-0.54,-1.00,0.92
-0.54,-1.00,0.92
-0.54,-1.00,0.92
-0.54,-1.00,0.94
-0.55,-1.00,0.94
-0.55,-1.00,0.94
-0.55,-1.00,0.94
-0.55,-1.00,0.94
-0.55,-1.00,0.95
-0.57,-1.00,0.95
-0.57,-1.00,0.95
-0.57,-1.00,0.95
-0.57,-1.00,0.95
-0.57,-1.00,0.97
-0.57,-1.00,0.97
-0.58,-1.00,0.97
-0.58,-1.00,0.97
-0.58,-1.00,0.97
-0.58,-1.00,0.99
-0.58,-1.00,0.99
-0.60,-1.00,0.99
-0.60,-1.00,0.99
-0.60,-1.00,0.99
-0.60,-1.00,1.00
-0.60,-1.00,1.00
-0.60,-1.00,1.00
-0.61,-1.00,1.00
-0.61,-1.00,1.00
-0.61,-1.00,1.02
-0.61,-1.00,1.02
-0.61,-1.00,1.02
-0.62,-1.00,1.02
-0.62,-1.00,1.02
-0.62,-1.00,1.04
-0.62,-1.00,1.04
-0.62,-1.00,1.04
-0.62,-1.00,1.04
-0.64,-1.00,1.04
-0.64,-1.00,1.06
-0.64,-1.00,1.06
-0.64,-1.00,1.06
-0.64,-1.00,1.06
-0.65,-1.00,1.06
-0.65,-1.00,1.07
-0.65,-1.00,1.07
-0.65,-1.00,1.07
-0.65,-1.00,1.07
-0.65,-1.00,1.07
-0.67,-1.00,1.09
-0.67,-1.00,1.09
-0.67,-1.00,1.09
-0.67,-1.00,1.09
-0.67,-1.00,1.09
-0.67,-1.00,1.11
-0.68,-1.00,1.11
-0.68,-1.00,1.11
-0.68,-1.00,1.11
-0.68,-1.00,1.11
-0.68,-1.00,1.13
-0.70,-1.00,1.13
-0.70,-1.00,1.13
-0.70,-1.00,1.13
-0.70,-1.00,1.13
-0.70,-1.00,1.14
-0.70,-1.00,1.14
-0.71,-1.00,1.14
-0.71,-1.00,1.14
-0.71,-1.00,1.14
-0.71,-1.00,1.16
-0.71,-1.00,1.16
-0.71,-1.00,1.16
-0.72,-1.00,1.16
-0.72,-1.00,1.16
-0.72,-1.00,1.18
-0.72,-1.00,1.18
-0.72,-1.00,1.18
-0.72,-1.00,1.18
-0.74,-1.00,1.18
-0.74,-1.00,1.20
-0.74,-1.00,1.20
-0.74,-1.00,1.20
-0.74,-1.00,1.20
-0.74,-1.00,1.20
-0.75,-1.00,1.21
-0.75,-1.00,1.21
-0.75,-1.00,1.21
-0.75,-1.00,1.21
-0.75,-1.00,1.21
-0.77,-1.00,1.23
-0.77,-1.00,1.23
-0.77,-1.00,1.23
-0.77,-1.00,1.23
-0.77,-1.00,1.23
-0.77,-1.00,1.25
-0.78,-1.00,1.25
-0.78,-1.00,1.25
-0.78,-1.00,1.25
-0.78,-1.00,1.25
-0.78,-1.00,1.26
-0.78,-1.00,1.26
-0.79,-1.00,1.26
-0.79,-1.00,1.26
-0.79,-1.00,1.26
-0.79,-1.00,1.28
-0.79,-1.00,1.28
-0.79,-1.00,1.28
-0.81,-1.00,1.28
-0.81,-1.00,1.28
-0.81,-1.00,1.30
-0.81,-1.00,1.30
-0.81,-1.00,1.30
-0.81,-1.00,1.30
-0.81,-1.00,1.30
-0.82,-1.00,1.32
-0.82,-1.00,1.32
-0.82,-1.00,1.32
-0.82,-1.00,1.32
-0.82,-1.00,1.32
-0.82,-1.00,1.33
-0.84,-1.00,1.33
-0.84,-1.00,1.33
-0.84,-1.00,1.33
-0.84,-1.00,1.33
-0.84,-1.00,1.35
-0.84,-1.00,1.35
-0.85,-1.00,1.35
-0.85,-1.00,1.35
-0.85,-1.00,1.35
-0.85,-1.00,1.37
-0.85,-1.00,1.37
-0.85,-1.00,1.37
-0.87,-1.00,1.37
-0.87,-1.00,1.37
-0.87,-1.00,1.39
-0.87,-1.00,1.39
-0.87,-1.00,1.39
-0.87,-1.00,1.39
-0.88,-1.00,1.39
-0.88,-1.00,1.40
-0.88,-1.00,1.40
-0.88,-1.00,1.40
-0.88,-1.00,1.40
-0.88,-1.00,1.40
-0.88,-1.00,1.42
-0.89,-1.00,1.42
-0.89,-1.00,1.42
-0.89,-1.00,1.42
-0.89,-1.00,1.42
-0.89,-1.00,1.44
-0.89,-1.00,1.44
-0.91,-1.00,1.44
-0.91,-1.00,1.44
-0.91,-1.00,1.44
-0.91,-1.00,1.45
-0.91,-1.00,1.45
-0.91,-1.00,1.45
-0.91,-1.00,1.45
-0.92,-1.00,1.45
-0.92,-1.00,1.47
-0.92,-1.00,1.47
-0.92,-1.00,1.47
-0.92,-1.00,1.47
-0.92,-1.00,1.47
-0.94,-1.00,1.49
-0.94,-1.00,1.49
-0.94,-1.00,1.49
-0.94,-1.00,1.49
-0.94,-1.00,1.49
-0.94,-1.00,1.51
-0.94,-1.00,1.51
-0.95,-1.00,1.51
-0.95,-1.00,1.51
-0.95,-1.00,1.51
-0.95,-1.00,1.52
-0.95,-1.00,1.52
-0.95,-1.00,1.52
-0.95,-1.00,1.52
-0.96,-1.00,1.52
-0.96,-1.00,1.54
-0.96,-1.00,1.54
-0.96,-1.00,1.54
-0.96,-1.00,1.54
-0.96,-1.00,1.54
-0.96,-1.00,1.56
-0.98,-1.00,1.56
-0.98,-1.00,1.56
-0.98,-1.00,1.56
-0.98,-1.00,1.56
-0.98,-1.00,1.58
-0.98,-1.00,1.58
-0.99,-1.00,1.58
-0.99,-1.00,1.58
-0.99,-1.00,1.58
-0.99,-1.00,1.59
-0.99,-1.00,1.59
-0.99,-1.00,1.59
-0.99,-1.00,1.59
-1.01,-1.00,1.59
-1.01,-1.00,1.61
-1.01,-1.00,1.61
-1.01,-1.00,1.61
-1.01,-1.00,1.61
-1.01,-1.00,1.61
-1.01,-1.00,1.63
-1.01,-1.00,1.63
-1.02,-1.00,1.63
-1.02,-1.00,1.63
-1.02,-1.00,1.63
-1.02,-1.00,1.65
-1.02,-1.00,1.65
-1.02,-1.00,1.65
-1.02,-1.00,1.65
-1.04,-1.00,1.65
-1.04,-1.00,1.66
-1.04,-1.00,1.66
-1.04,-1.00,1.66
-1.04,-1.00,1.66
-1.04,-1.00,1.66
-1.04,-1.00,1.68
-1.05,-1.00,1.68
-1.05,-1.00,1.68
-1.05,-1.00,1.68
-1.05,-1.00,1.68
-1.05,-1.00,1.70
-1.05,-1.00,1.70
-1.05,-1.00,1.70
-1.06,-1.00,1.70
-1.06,-1.00,1.70
-1.06,-1.00,1.71
-1.06,-1.00,1.71
-1.06,-1.00,1.71
-1.06,-1.00,1.71
-1.06,-1.00,1.71
-1.06,-1.00,1.73
-1.08,-1.00,1.73
-1.08,-1.00,-1.73
-1.08,-1.00,-1.73
-1.08,-1.00,-1.73
-1.08,-1.00,-1.71
-1.08,-1.00,-1.71
-1.08,-1.00,-1.71
-1.08,-1.00,-1.71
-1.09,-1.00,-1.71
-1.09,-1.00,-1.70
-1.09,-1.00,-1.70
-1.09,-1.00,-1.70
-1.09,-1.00,-1.70
-1.09,-1.00,-1.70
-1.09,-1.00,-1.68
-1.09,-1.00,-1.68
-1.11,-1.00,-1.68
-1.11,-1.00,-1.68
-1.11,-1.00,-1.68
-1.11,-1.00,-1.66
-1.11,-1.00,-1.66
-1.11,-1.00,-1.66
-1.11,-1.00,-1.66
-1.11,-1.00,-1.66
-1.12,-1.00,-1.65
-1.12,-1.00,-1.65
-1.12,-1.00,-1.65
-1.12,-1.00,-1.65
-1.12,-1.00,-1.65
-1.12,-1.00,-1.63
-1.12,-1.00,-1.63
-1.12,-1.00,-1.63
-1.14,-1.00,-1.63
-1.14,-1.00,-1.63
-1.14,-1.00,-1.61
-1.14,-1.00,-1.61
-1.14,-1.00,-1.61
-1.14,-1.00,-1.61
-1.14,-1.00,-1.61
-1.14,-1.00,-1.59
-1.15,-1.00,-1.59
-1.15,-1.00,-1.59
-1.15,-1.00,-1.59
-1.15,-1.00,-1.59
-1.15,-1.00,-1.58
-1.15,-1.00,-1.58
-1.15,-1.00,-1.58
-1.15,-1.00,-1.58
-1.15,-1.00,-1.58
-1.16,-1.00,-1.56
-1.16,-1.00,-1.56
-1.16,-1.00,-1.56
-1.16,-1.00,-1.56
-1.16,-1.00,-1.56
-1.16,-1.00,-1.54
-1.16,-1.00,-1.54
-1.16,-1.00,-1.54
-1.18,-1.00,-1.54
-1.18,-1.00,-1.54
-1.18,-1.00,-1.52
-1.18,-1.00,-1.52
-1.18,-1.00,-1.52
-1.18,-1.00,-1.52
-1.18,-1.00,-1.52
-1.18,-1.00,-1.51
-1.18,-1.00,-1.51
-1.19,-1.00,-1.51
-1.19,-1.00,-1.51
-1.19,-1.00,-1.51
-1.19,-1.00,-1.49
-1.19,-1.00,-1.49
-1.19,-1.00,-1.49
-1.19,-1.00,-1.49
-1.19,-1.00,-1.49
-1.19,-1.00,-1.47
-1.19,-1.00,-1.47
-1.21,-1.00,-1.47
-1.21,-1.00,-1.47
-1.21,-1.00,-1.47
-1.21,-1.00,-1.45
-1.21,-1.00,-1.45
-1.21,-1.00,-1.45
-1.21,-1.00,-1.45
-1.21,-1.00,-1.45
-1.21,-1.00,-1.44
-1.22,-1.00,-1.44
-1.22,-1.00,-1.44
-1.22,-1.00,-1.44
-1.22,-1.00,-1.44
-1.22,-1.00,-1.42
-1.22,-1.00,-1.42
-1.22,-1.00,-1.42
-1.22,-1.00,-1.42
-1.22,-1.00,-1.42
-1.22,-1.00,-1.40
-1.23,-1.00,-1.40
-1.23,1.00,-1.40
-1.23,1.00,-1.40
-1.23,1.00,-1.40
-1.23,1.00,-1.39
-1.23,1.00,-1.39
-1.23,1.00,-1.39
-1.23,1.00,-1.39
-1.23,1.00,-1.39
-1.23,1.00,-1.37
-1.25,1.00,-1.37
-1.25,1.00,-1.37
-1.25,1.00,-1.37
-1.25,1.00,-1.37
